event_id,event_date,city,event_type,severity,duration_minutes,affected_users,status
NE001069,2026-01-31,Mumbai,OUTAGE,MEDIUM,27,4291,CLOSED
NE001070,2026-03-17,Pune,OUTAGE,HIGH,171,2802,OPEN
NE001071,2026-09-08,Mumbai,LOW_SIGNAL,LOW,163,4433,OPEN
NE001072,2026-06-21,Nagpur,HIGH_LATENCY,MEDIUM,6,2169,CLOSED
NE001073,2026-07-01,Pune,PACKET_LOSS,HIGH,290,2518,CLOSED
NE001074,2026-03-26,Thane,LOW_SIGNAL,LOW,190,3698,IN_PROGRESS
NE001075,2026-08-07,Mumbai,CONGESTION,CRITICAL,63,2887,OPEN
NE001076,2026-07-06,Nashik,CONGESTION,LOW,136,1897,CLOSED
NE001077,2026-05-26,Indore,CONGESTION,MEDIUM,40,758,IN_PROGRESS
NE001078,2025-12-11,Pune,CONGESTION,MEDIUM,158,1376,OPEN
NE001079,2026-08-01,Thane,CONGESTION,MEDIUM,55,4638,OPEN
NE001080,2026-06-12,Indore,LOW_SIGNAL,MEDIUM,269,4050,IN_PROGRESS
NE001081,2026-09-01,Indore,HIGH_LATENCY,MEDIUM,83,1608,RESOLVED
NE001082,2026-02-02,Mumbai,CONGESTION,MEDIUM,59,513,OPEN
NE001083,2026-05-22,Nashik,PACKET_LOSS,MEDIUM,135,1220,IN_PROGRESS
NE001084,2026-07-17,Thane,PACKET_LOSS,MEDIUM,159,4161,RESOLVED
NE001085,2025-12-03,Thane,HIGH_LATENCY,CRITICAL,87,628,OPEN
NE001086,2025-09-28,Nashik,HIGH_LATENCY,CRITICAL,55,2003,OPEN
NE001087,2026-05-22,Mumbai,OUTAGE,CRITICAL,209,3016,OPEN
NE001088,2026-07-05,Indore,PACKET_LOSS,MEDIUM,167,3486,CLOSED
NE001089,2026-03-27,Nagpur,CONGESTION,HIGH,123,1762,RESOLVED
NE001090,2026-05-23,Mumbai,CONGESTION,HIGH,212,4854,CLOSED
NE001091,2026-08-04,Mumbai,LOW_SIGNAL,LOW,78,540,CLOSED
NE001092,2026-09-18,Mumbai,PACKET_LOSS,MEDIUM,259,3003,CLOSED
NE001093,2025-11-13,Bhopal,OUTAGE,MEDIUM,215,2283,OPEN
NE001094,2025-12-01,Bhopal,CONGESTION,MEDIUM,23,4734,RESOLVED
NE001095,2025-11-26,Bhopal,OUTAGE,LOW,173,1625,CLOSED
NE001096,2026-07-26,Indore,OUTAGE,CRITICAL,189,4160,IN_PROGRESS
NE001097,2026-04-04,Nagpur,PACKET_LOSS,MEDIUM,42,437,IN_PROGRESS
NE001098,2025-10-26,Nashik,HIGH_LATENCY,CRITICAL,189,1386,RESOLVED
NE001099,2026-01-22,Bhopal,HIGH_LATENCY,MEDIUM,81,4364,OPEN
NE001100,2025-11-02,Thane,OUTAGE,HIGH,182,787,IN_PROGRESS
NE001101,2025-12-28,Mumbai,LOW_SIGNAL,LOW,243,4649,RESOLVED
NE001102,2026-05-29,Thane,HIGH_LATENCY,MEDIUM,114,3261,IN_PROGRESS
NE001103,2026-01-01,Pune,PACKET_LOSS,MEDIUM,84,4761,OPEN
NE001104,2025-10-19,Indore,PACKET_LOSS,MEDIUM,202,1568,OPEN
NE001105,2025-11-27,Nagpur,CONGESTION,MEDIUM,292,1501,OPEN
NE001106,2026-08-16,Mumbai,OUTAGE,MEDIUM,231,3334,OPEN
NE001107,2025-11-16,Nagpur,CONGESTION,MEDIUM,169,208,IN_PROGRESS
NE001108,2026-05-15,Nagpur,CONGESTION,HIGH,214,2505,OPEN
NE001109,2026-03-11,Thane,OUTAGE,MEDIUM,283,3976,CLOSED
NE001110,2026-06-12,Mumbai,LOW_SIGNAL,MEDIUM,269,2543,RESOLVED
NE001111,2026-03-10,Nagpur,OUTAGE,CRITICAL,256,1255,CLOSED
NE001112,2026-09-19,Pune,PACKET_LOSS,LOW,61,4067,OPEN
NE001113,2026-04-20,Indore,LOW_SIGNAL,CRITICAL,142,1650,RESOLVED
NE001114,2026-02-03,Bhopal,PACKET_LOSS,MEDIUM,278,2171,RESOLVED
NE001115,2025-11-22,Bhopal,LOW_SIGNAL,MEDIUM,78,3665,CLOSED
NE001116,2026-03-16,Indore,HIGH_LATENCY,MEDIUM,133,3557,CLOSED
NE001117,2026-08-08,Thane,HIGH_LATENCY,LOW,292,1918,RESOLVED
NE001118,2026-07-23,Indore,LOW_SIGNAL,HIGH,51,1709,RESOLVED
NE001119,2026-02-16,Nashik,CONGESTION,HIGH,280,2807,RESOLVED
NE001120,2026-06-06,Indore,HIGH_LATENCY,HIGH,168,2497,RESOLVED
NE001121,2026-02-15,Nagpur,LOW_SIGNAL,MEDIUM,245,3964,CLOSED
NE001122,2026-05-21,Nagpur,LOW_SIGNAL,MEDIUM,288,1644,RESOLVED
NE001123,2026-03-15,Bhopal,LOW_SIGNAL,MEDIUM,70,3113,RESOLVED
NE001124,2026-02-18,Bhopal,CONGESTION,MEDIUM,53,3371,RESOLVED
NE001125,2026-06-18,Pune,CONGESTION,MEDIUM,106,1425,IN_PROGRESS
NE001126,2026-02-10,Pune,HIGH_LATENCY,HIGH,274,2543,RESOLVED
NE001127,2025-11-03,Nashik,HIGH_LATENCY,MEDIUM,185,844,IN_PROGRESS
NE001128,2025-10-10,Mumbai,HIGH_LATENCY,MEDIUM,16,1730,CLOSED
NE001129,2026-03-27,Thane,PACKET_LOSS,CRITICAL,99,1277,IN_PROGRESS
NE001130,2026-07-14,Nashik,PACKET_LOSS,MEDIUM,229,4394,IN_PROGRESS
NE001131,2026-08-22,Thane,CONGESTION,HIGH,80,2742,RESOLVED
NE001132,2025-12-22,Nagpur,OUTAGE,MEDIUM,126,2344,CLOSED
NE001133,2026-07-16,Thane,LOW_SIGNAL,MEDIUM,268,1213,CLOSED
NE001134,2026-05-16,Bhopal,OUTAGE,CRITICAL,182,3266,OPEN
NE001135,2026-03-04,Pune,OUTAGE,HIGH,263,3229,RESOLVED
NE001136,2026-05-03,Nagpur,OUTAGE,CRITICAL,99,465,CLOSED
NE001137,2026-01-05,Nashik,CONGESTION,MEDIUM,243,1584,CLOSED
NE001138,2026-08-17,Nashik,HIGH_LATENCY,MEDIUM,290,4966,RESOLVED
NE001139,2026-02-26,Indore,PACKET_LOSS,MEDIUM,282,4215,OPEN
NE001140,2026-02-09,Nashik,PACKET_LOSS,LOW,86,2845,RESOLVED
NE001141,2025-10-11,Nashik,CONGESTION,HIGH,112,3345,CLOSED
NE001142,2026-01-31,Bhopal,OUTAGE,MEDIUM,82,3111,RESOLVED
NE001143,2025-11-07,Nagpur,CONGESTION,MEDIUM,289,2915,CLOSED
NE001144,2026-09-08,Nagpur,CONGESTION,MEDIUM,66,1048,OPEN
NE001145,2026-05-20,Indore,OUTAGE,HIGH,282,4420,IN_PROGRESS
NE001146,2025-11-04,Pune,CONGESTION,CRITICAL,170,283,RESOLVED
NE001147,2026-03-22,Nagpur,LOW_SIGNAL,CRITICAL,218,3188,IN_PROGRESS
NE001148,2026-05-31,Thane,PACKET_LOSS,CRITICAL,116,1438,RESOLVED
NE001149,2026-03-02,Mumbai,PACKET_LOSS,CRITICAL,293,4647,IN_PROGRESS
NE001150,2025-11-29,Mumbai,PACKET_LOSS,HIGH,251,431,CLOSED
NE001151,2025-10-24,Nagpur,CONGESTION,MEDIUM,116,2411,RESOLVED
NE001152,2026-06-23,Indore,PACKET_LOSS,CRITICAL,25,3865,RESOLVED
NE001153,2026-06-12,Mumbai,PACKET_LOSS,MEDIUM,267,3776,RESOLVED
NE001154,2026-05-15,Nashik,CONGESTION,CRITICAL,114,1664,RESOLVED
NE001155,2026-02-12,Thane,CONGESTION,CRITICAL,246,465,IN_PROGRESS
NE001156,2026-04-22,Pune,PACKET_LOSS,MEDIUM,268,2888,OPEN
NE001157,2026-01-16,Pune,CONGESTION,HIGH,204,4815,RESOLVED
NE001158,2025-11-08,Mumbai,PACKET_LOSS,HIGH,273,3698,OPEN
NE001159,2026-03-01,Nashik,OUTAGE,LOW,193,2101,RESOLVED
NE001160,2026-01-07,Nagpur,PACKET_LOSS,MEDIUM,259,3900,RESOLVED
NE001161,2026-03-24,Nashik,CONGESTION,MEDIUM,39,877,OPEN
NE001162,2026-05-01,Bhopal,PACKET_LOSS,LOW,94,1224,OPEN
NE001163,2026-02-16,Indore,OUTAGE,LOW,82,616,IN_PROGRESS
NE001164,2025-11-15,Indore,LOW_SIGNAL,HIGH,174,3703,RESOLVED
NE001165,2026-03-21,Thane,OUTAGE,MEDIUM,241,2563,RESOLVED
NE001166,2026-01-01,Nashik,PACKET_LOSS,MEDIUM,77,4189,RESOLVED
NE001167,2025-11-12,Pune,OUTAGE,MEDIUM,64,3459,OPEN
NE001168,2026-02-12,Bhopal,HIGH_LATENCY,LOW,235,2500,RESOLVED
NE001169,2026-04-25,Mumbai,CONGESTION,LOW,146,2719,CLOSED
NE001170,2026-09-18,Pune,CONGESTION,MEDIUM,189,4879,IN_PROGRESS
NE001171,2026-06-26,Mumbai,OUTAGE,MEDIUM,110,3719,RESOLVED
NE001172,2026-08-22,Pune,OUTAGE,LOW,289,4058,CLOSED
NE001173,2025-10-16,Indore,OUTAGE,HIGH,209,2780,OPEN
NE001174,2026-05-06,Mumbai,OUTAGE,MEDIUM,180,2167,RESOLVED
NE001175,2025-11-13,Nagpur,HIGH_LATENCY,LOW,151,4312,CLOSED
NE001176,2026-07-30,Indore,LOW_SIGNAL,CRITICAL,245,706,CLOSED
NE001177,2026-07-26,Nagpur,HIGH_LATENCY,MEDIUM,210,1268,OPEN
NE001178,2026-03-26,Nagpur,LOW_SIGNAL,MEDIUM,228,2465,CLOSED
NE001179,2026-04-26,Mumbai,OUTAGE,LOW,154,184,IN_PROGRESS
NE001180,2025-12-28,Pune,LOW_SIGNAL,MEDIUM,183,3051,OPEN
NE001181,2026-07-20,Nagpur,LOW_SIGNAL,HIGH,23,3612,IN_PROGRESS
NE001182,2026-03-20,Pune,CONGESTION,HIGH,131,4309,IN_PROGRESS
NE001183,2026-05-27,Thane,LOW_SIGNAL,MEDIUM,210,1393,CLOSED
NE001184,2026-05-05,Pune,OUTAGE,HIGH,179,3870,IN_PROGRESS
NE001185,2026-03-24,Pune,OUTAGE,LOW,222,2239,RESOLVED
NE001186,2026-07-30,Thane,LOW_SIGNAL,MEDIUM,79,447,CLOSED
NE001187,2026-09-01,Nashik,PACKET_LOSS,MEDIUM,34,4871,IN_PROGRESS
NE001188,2026-03-28,Bhopal,PACKET_LOSS,MEDIUM,288,3463,IN_PROGRESS
NE001189,2025-11-02,Indore,HIGH_LATENCY,CRITICAL,209,3737,OPEN
NE001190,2026-05-16,Mumbai,CONGESTION,LOW,125,538,OPEN
NE001191,2026-01-20,Nagpur,PACKET_LOSS,LOW,141,4144,IN_PROGRESS
NE001192,2026-06-19,Thane,OUTAGE,CRITICAL,161,4178,RESOLVED
NE001193,2026-08-17,Mumbai,HIGH_LATENCY,MEDIUM,107,3692,IN_PROGRESS
NE001194,2026-05-25,Mumbai,PACKET_LOSS,HIGH,280,2234,OPEN
NE001195,2026-02-13,Nagpur,PACKET_LOSS,MEDIUM,250,3970,CLOSED
NE001196,2026-05-12,Thane,LOW_SIGNAL,HIGH,262,2245,OPEN
NE001197,2025-10-02,Nashik,OUTAGE,MEDIUM,201,367,CLOSED
NE001198,2026-02-08,Nashik,LOW_SIGNAL,LOW,210,652,IN_PROGRESS
NE001199,2025-11-11,Nashik,CONGESTION,CRITICAL,224,3637,OPEN
NE001200,2025-10-09,Indore,HIGH_LATENCY,CRITICAL,237,583,IN_PROGRESS
NE001201,2025-10-19,Bhopal,LOW_SIGNAL,MEDIUM,285,3373,CLOSED
NE001202,2026-03-28,Bhopal,PACKET_LOSS,LOW,58,4909,RESOLVED
NE001203,2025-11-17,Mumbai,HIGH_LATENCY,HIGH,50,2587,OPEN
NE001204,2026-08-07,Nagpur,CONGESTION,LOW,74,2116,RESOLVED
NE001205,2025-11-27,Indore,OUTAGE,HIGH,248,3576,CLOSED
NE001206,2026-09-06,Pune,HIGH_LATENCY,HIGH,239,831,RESOLVED
NE001207,2026-03-20,Thane,CONGESTION,MEDIUM,196,3775,CLOSED
NE001208,2026-02-24,Indore,HIGH_LATENCY,MEDIUM,54,2466,OPEN
NE001209,2026-03-25,Indore,LOW_SIGNAL,MEDIUM,36,3768,IN_PROGRESS
NE001210,2025-10-12,Bhopal,CONGESTION,CRITICAL,160,2019,CLOSED
NE001211,2026-01-12,Mumbai,LOW_SIGNAL,HIGH,281,2307,RESOLVED
NE001212,2025-12-04,Thane,HIGH_LATENCY,MEDIUM,126,3062,OPEN
NE001213,2025-12-27,Nagpur,OUTAGE,CRITICAL,268,635,IN_PROGRESS
NE001214,2026-01-29,Thane,OUTAGE,CRITICAL,213,4183,IN_PROGRESS
NE001215,2026-01-09,Nagpur,LOW_SIGNAL,MEDIUM,66,201,RESOLVED
NE001216,2026-03-25,Thane,HIGH_LATENCY,MEDIUM,125,491,RESOLVED
NE001217,2026-01-13,Bhopal,OUTAGE,LOW,99,1126,CLOSED
NE001218,2026-01-01,Nashik,CONGESTION,MEDIUM,30,2724,CLOSED
NE001219,2026-09-05,Nagpur,PACKET_LOSS,LOW,89,41,IN_PROGRESS
NE001220,2026-01-05,Indore,LOW_SIGNAL,HIGH,147,2585,OPEN
NE001221,2025-11-21,Bhopal,HIGH_LATENCY,MEDIUM,112,353,RESOLVED
NE001222,2026-08-17,Nashik,LOW_SIGNAL,LOW,22,3275,IN_PROGRESS
NE001223,2026-05-31,Pune,CONGESTION,HIGH,128,2384,CLOSED
NE001224,2026-06-14,Nashik,LOW_SIGNAL,MEDIUM,168,3615,OPEN
NE001225,2025-11-19,Nagpur,LOW_SIGNAL,MEDIUM,272,2779,OPEN
NE001226,2026-04-15,Mumbai,OUTAGE,MEDIUM,293,1782,RESOLVED
NE001227,2026-06-27,Nashik,OUTAGE,HIGH,72,1437,IN_PROGRESS
NE001228,2026-07-13,Nashik,CONGESTION,MEDIUM,165,4040,OPEN
NE001229,2025-10-28,Mumbai,HIGH_LATENCY,MEDIUM,24,4332,CLOSED
NE001230,2026-09-02,Pune,OUTAGE,MEDIUM,139,2298,CLOSED
NE001231,2025-12-29,Nashik,PACKET_LOSS,LOW,179,149,RESOLVED
NE001232,2025-12-12,Nashik,CONGESTION,MEDIUM,214,1338,IN_PROGRESS
NE001233,2026-01-06,Indore,LOW_SIGNAL,CRITICAL,25,2519,CLOSED
NE001234,2026-09-02,Mumbai,CONGESTION,HIGH,232,3680,CLOSED
NE001235,2026-05-30,Bhopal,PACKET_LOSS,MEDIUM,145,3129,OPEN
NE001236,2026-04-10,Nagpur,CONGESTION,CRITICAL,140,1848,CLOSED
NE001237,2026-09-12,Indore,HIGH_LATENCY,CRITICAL,243,4370,IN_PROGRESS
NE001238,2026-06-23,Nashik,LOW_SIGNAL,MEDIUM,246,470,OPEN
NE001239,2025-10-11,Pune,PACKET_LOSS,MEDIUM,180,4718,RESOLVED
NE001240,2026-05-05,Nagpur,CONGESTION,CRITICAL,161,3925,IN_PROGRESS
NE001241,2025-11-06,Nagpur,CONGESTION,MEDIUM,112,4860,RESOLVED
NE001242,2026-06-26,Nashik,OUTAGE,MEDIUM,192,3555,IN_PROGRESS
NE001243,2026-01-18,Indore,OUTAGE,MEDIUM,247,2243,CLOSED
NE001244,2026-08-21,Mumbai,OUTAGE,MEDIUM,102,4389,CLOSED
NE001245,2025-11-05,Nagpur,LOW_SIGNAL,LOW,124,3789,OPEN
NE001246,2025-11-08,Thane,PACKET_LOSS,CRITICAL,134,2536,IN_PROGRESS
NE001247,2026-01-17,Nashik,CONGESTION,HIGH,89,1034,OPEN
NE001248,2026-07-15,Pune,OUTAGE,MEDIUM,283,3632,CLOSED
NE001249,2026-08-18,Indore,CONGESTION,LOW,213,1635,CLOSED
NE001250,2026-04-29,Nagpur,PACKET_LOSS,MEDIUM,60,3244,IN_PROGRESS
NE001251,2025-12-04,Mumbai,LOW_SIGNAL,HIGH,277,3048,IN_PROGRESS
NE001252,2026-07-25,Indore,PACKET_LOSS,LOW,141,4955,IN_PROGRESS
NE001253,2025-12-21,Indore,HIGH_LATENCY,HIGH,38,1068,OPEN
NE001254,2025-12-26,Thane,HIGH_LATENCY,MEDIUM,112,1467,IN_PROGRESS
NE001255,2025-10-04,Mumbai,LOW_SIGNAL,HIGH,257,1876,RESOLVED
NE001256,2026-02-21,Nagpur,HIGH_LATENCY,LOW,69,1214,OPEN
NE001257,2026-02-27,Indore,OUTAGE,LOW,141,3329,OPEN
NE001258,2025-11-01,Nashik,OUTAGE,CRITICAL,71,2726,CLOSED
NE001259,2025-11-02,Pune,HIGH_LATENCY,MEDIUM,147,3365,OPEN
NE001260,2026-02-18,Nagpur,CONGESTION,CRITICAL,228,4585,OPEN
NE001261,2026-01-21,Nagpur,HIGH_LATENCY,CRITICAL,200,461,OPEN
NE001262,2026-03-15,Nagpur,HIGH_LATENCY,CRITICAL,226,159,CLOSED
NE001263,2026-03-27,Pune,LOW_SIGNAL,MEDIUM,233,1131,IN_PROGRESS
NE001264,2026-06-05,Nashik,PACKET_LOSS,HIGH,242,2680,CLOSED
NE001265,2025-10-21,Mumbai,LOW_SIGNAL,MEDIUM,250,3251,IN_PROGRESS
NE001266,2026-05-12,Nagpur,PACKET_LOSS,MEDIUM,42,2121,CLOSED
NE001267,2025-10-13,Mumbai,CONGESTION,MEDIUM,7,448,OPEN
NE001268,2026-09-14,Nashik,LOW_SIGNAL,MEDIUM,255,187,IN_PROGRESS
NE001269,2026-07-07,Pune,OUTAGE,MEDIUM,141,1249,IN_PROGRESS
NE001270,2025-12-22,Nagpur,LOW_SIGNAL,LOW,135,1605,CLOSED
NE001271,2026-01-08,Thane,LOW_SIGNAL,MEDIUM,149,1790,RESOLVED
NE001272,2025-10-28,Bhopal,CONGESTION,CRITICAL,235,799,IN_PROGRESS
NE001273,2026-01-30,Bhopal,HIGH_LATENCY,LOW,265,1028,IN_PROGRESS
NE001274,2026-07-16,Mumbai,CONGESTION,LOW,300,4477,OPEN
NE001275,2026-05-12,Indore,LOW_SIGNAL,MEDIUM,28,3706,RESOLVED
NE001276,2025-09-26,Indore,OUTAGE,MEDIUM,42,2747,IN_PROGRESS
NE001277,2025-10-20,Indore,CONGESTION,CRITICAL,108,4141,RESOLVED
NE001278,2025-11-01,Bhopal,HIGH_LATENCY,HIGH,274,853,IN_PROGRESS
NE001279,2026-08-01,Mumbai,HIGH_LATENCY,MEDIUM,173,3805,IN_PROGRESS
NE001280,2026-02-16,Pune,OUTAGE,MEDIUM,168,2508,OPEN
NE001281,2025-12-01,Indore,OUTAGE,MEDIUM,202,3215,CLOSED
NE001282,2025-12-29,Thane,HIGH_LATENCY,MEDIUM,47,2526,CLOSED
NE001283,2025-10-03,Pune,PACKET_LOSS,HIGH,47,645,IN_PROGRESS
NE001284,2026-05-18,Indore,LOW_SIGNAL,MEDIUM,13,2627,CLOSED
NE001285,2026-03-19,Nagpur,OUTAGE,MEDIUM,194,1038,OPEN
NE001286,2026-08-13,Mumbai,CONGESTION,HIGH,225,1763,OPEN
NE001287,2026-05-11,Nashik,CONGESTION,CRITICAL,7,4400,CLOSED
NE001288,2026-01-29,Nagpur,PACKET_LOSS,HIGH,288,2398,IN_PROGRESS
NE001289,2026-06-10,Nashik,HIGH_LATENCY,CRITICAL,175,4247,CLOSED
NE001290,2026-01-01,Pune,LOW_SIGNAL,CRITICAL,36,2130,IN_PROGRESS
NE001291,2026-02-08,Mumbai,PACKET_LOSS,CRITICAL,260,3874,IN_PROGRESS
NE001292,2025-10-10,Indore,PACKET_LOSS,CRITICAL,126,3645,OPEN
NE001293,2026-05-28,Nagpur,OUTAGE,MEDIUM,90,3014,CLOSED
NE001294,2026-04-20,Nashik,PACKET_LOSS,HIGH,81,2697,OPEN
NE001295,2025-11-16,Nashik,CONGESTION,LOW,262,3759,OPEN
NE001296,2026-01-25,Nashik,CONGESTION,LOW,265,201,RESOLVED
NE001297,2026-07-18,Nashik,OUTAGE,MEDIUM,11,2101,OPEN
NE001298,2026-03-16,Pune,PACKET_LOSS,CRITICAL,222,2481,CLOSED
NE001299,2026-09-13,Nashik,CONGESTION,LOW,117,2382,IN_PROGRESS
NE001300,2026-05-31,Pune,OUTAGE,MEDIUM,296,1563,CLOSED
NE001301,2025-10-12,Nagpur,HIGH_LATENCY,HIGH,215,2346,OPEN
NE001302,2026-05-06,Thane,CONGESTION,CRITICAL,267,1217,OPEN
NE001303,2026-09-04,Bhopal,CONGESTION,CRITICAL,131,427,OPEN
NE001304,2026-04-17,Mumbai,PACKET_LOSS,LOW,113,4383,CLOSED
NE001305,2026-09-21,Nashik,HIGH_LATENCY,LOW,230,4191,CLOSED
NE001306,2026-02-17,Mumbai,LOW_SIGNAL,CRITICAL,144,1125,OPEN
NE001307,2026-01-27,Thane,CONGESTION,CRITICAL,197,3770,IN_PROGRESS
NE001308,2025-12-24,Nashik,CONGESTION,MEDIUM,150,3096,RESOLVED
NE001309,2026-01-23,Thane,HIGH_LATENCY,MEDIUM,82,4533,RESOLVED
NE001310,2026-01-04,Nagpur,CONGESTION,LOW,61,811,RESOLVED
NE001311,2025-11-11,Nagpur,OUTAGE,MEDIUM,277,448,RESOLVED
NE001312,2025-12-16,Indore,LOW_SIGNAL,MEDIUM,102,1136,CLOSED
NE001313,2026-07-24,Thane,LOW_SIGNAL,LOW,259,3924,OPEN
NE001314,2026-03-04,Nagpur,LOW_SIGNAL,LOW,207,1807,OPEN
NE001315,2026-05-23,Pune,LOW_SIGNAL,CRITICAL,82,3756,OPEN
NE001316,2026-09-01,Pune,OUTAGE,MEDIUM,21,172,OPEN
NE001317,2025-10-04,Pune,OUTAGE,CRITICAL,175,3327,IN_PROGRESS
NE001318,2026-07-27,Bhopal,OUTAGE,MEDIUM,68,2945,IN_PROGRESS
NE001319,2025-12-19,Thane,CONGESTION,MEDIUM,71,1681,IN_PROGRESS
NE001320,2026-05-20,Nagpur,CONGESTION,CRITICAL,201,1663,RESOLVED
NE001321,2026-08-10,Bhopal,CONGESTION,CRITICAL,8,2020,CLOSED
NE001322,2026-08-07,Nagpur,CONGESTION,MEDIUM,113,1930,RESOLVED
NE001323,2026-02-10,Thane,PACKET_LOSS,HIGH,58,217,OPEN
NE001324,2026-07-17,Bhopal,LOW_SIGNAL,HIGH,45,2583,IN_PROGRESS
NE001325,2025-10-22,Nashik,LOW_SIGNAL,LOW,6,3013,CLOSED
NE001326,2026-01-24,Nashik,OUTAGE,HIGH,99,2282,RESOLVED
NE001327,2026-05-14,Bhopal,PACKET_LOSS,HIGH,34,2610,RESOLVED
NE001328,2026-07-22,Nashik,CONGESTION,MEDIUM,19,2273,CLOSED
NE001329,2026-06-18,Nashik,PACKET_LOSS,CRITICAL,137,4216,RESOLVED
NE001330,2025-12-12,Indore,CONGESTION,MEDIUM,223,3496,CLOSED
NE001331,2026-06-13,Mumbai,HIGH_LATENCY,LOW,121,2799,OPEN
NE001332,2025-12-12,Thane,PACKET_LOSS,HIGH,75,4007,CLOSED
NE001333,2026-05-14,Nagpur,PACKET_LOSS,HIGH,28,631,RESOLVED
NE001334,2026-03-11,Mumbai,LOW_SIGNAL,LOW,6,4832,OPEN
NE001335,2026-02-10,Indore,CONGESTION,HIGH,237,4259,IN_PROGRESS
NE001336,2026-01-28,Pune,OUTAGE,MEDIUM,99,1972,IN_PROGRESS
NE001337,2026-08-10,Indore,HIGH_LATENCY,MEDIUM,33,3771,RESOLVED
NE001338,2026-08-26,Mumbai,CONGESTION,MEDIUM,113,4841,OPEN
NE001339,2026-01-22,Mumbai,CONGESTION,MEDIUM,293,2959,RESOLVED
NE001340,2026-03-23,Indore,CONGESTION,MEDIUM,48,3498,OPEN
NE001341,2026-02-01,Nagpur,PACKET_LOSS,MEDIUM,40,1522,CLOSED
NE001342,2026-09-15,Bhopal,HIGH_LATENCY,LOW,187,4460,CLOSED
NE001343,2025-09-26,Mumbai,CONGESTION,MEDIUM,105,1652,CLOSED
NE001344,2026-04-19,Nagpur,PACKET_LOSS,LOW,281,3079,IN_PROGRESS
NE001345,2026-08-01,Indore,CONGESTION,LOW,27,3479,OPEN
NE001346,2026-04-15,Pune,PACKET_LOSS,HIGH,293,3358,RESOLVED
NE001347,2026-09-07,Nagpur,CONGESTION,HIGH,158,3886,OPEN
NE001348,2026-05-25,Nagpur,HIGH_LATENCY,HIGH,273,2177,OPEN
NE001349,2025-11-04,Bhopal,PACKET_LOSS,MEDIUM,230,1958,IN_PROGRESS
NE001350,2026-03-12,Thane,HIGH_LATENCY,MEDIUM,81,1078,OPEN
NE001351,2026-08-13,Nagpur,OUTAGE,MEDIUM,22,2272,RESOLVED
NE001352,2026-08-05,Thane,PACKET_LOSS,LOW,295,2381,RESOLVED
NE001353,2026-08-11,Nagpur,PACKET_LOSS,CRITICAL,24,2143,IN_PROGRESS
NE001354,2026-01-10,Pune,CONGESTION,HIGH,219,832,IN_PROGRESS
NE001355,2025-12-30,Nashik,LOW_SIGNAL,MEDIUM,144,183,CLOSED
NE001356,2026-01-12,Mumbai,PACKET_LOSS,MEDIUM,91,314,OPEN
NE001357,2026-01-24,Mumbai,LOW_SIGNAL,CRITICAL,117,3604,OPEN
NE001358,2026-08-07,Mumbai,LOW_SIGNAL,LOW,246,1248,RESOLVED
NE001359,2026-04-11,Pune,OUTAGE,CRITICAL,262,35,IN_PROGRESS
NE001360,2025-11-07,Bhopal,OUTAGE,MEDIUM,290,4869,RESOLVED
NE001361,2025-12-28,Mumbai,HIGH_LATENCY,LOW,228,2266,RESOLVED
NE001362,2026-02-24,Indore,OUTAGE,LOW,205,2794,OPEN
NE001363,2026-08-20,Nashik,PACKET_LOSS,LOW,108,2224,CLOSED
NE001364,2026-02-16,Nagpur,HIGH_LATENCY,MEDIUM,254,3097,OPEN
NE001365,2026-09-03,Indore,LOW_SIGNAL,CRITICAL,107,2336,RESOLVED
NE001366,2026-04-22,Pune,OUTAGE,MEDIUM,130,1714,RESOLVED
NE001367,2025-12-28,Pune,PACKET_LOSS,HIGH,263,2490,OPEN
NE001368,2026-03-03,Indore,PACKET_LOSS,MEDIUM,214,1952,OPEN
NE001369,2026-09-15,Thane,HIGH_LATENCY,LOW,275,1781,IN_PROGRESS
NE001370,2026-07-20,Nashik,CONGESTION,MEDIUM,211,2146,RESOLVED
NE001371,2026-04-13,Mumbai,LOW_SIGNAL,MEDIUM,70,582,RESOLVED
NE001372,2026-01-16,Bhopal,HIGH_LATENCY,LOW,77,757,CLOSED
NE001373,2025-11-14,Pune,CONGESTION,CRITICAL,226,3796,IN_PROGRESS
NE001374,2026-02-08,Mumbai,LOW_SIGNAL,HIGH,153,901,IN_PROGRESS
NE001375,2026-02-10,Bhopal,HIGH_LATENCY,LOW,245,3350,CLOSED
NE001376,2026-01-28,Bhopal,CONGESTION,MEDIUM,161,3822,IN_PROGRESS
NE001377,2026-06-30,Bhopal,OUTAGE,MEDIUM,263,1924,OPEN
NE001378,2025-11-08,Bhopal,OUTAGE,HIGH,54,3386,RESOLVED
NE001379,2026-08-08,Pune,CONGESTION,MEDIUM,30,3321,RESOLVED
NE001380,2026-08-28,Bhopal,OUTAGE,HIGH,229,2164,OPEN
NE001381,2025-10-16,Mumbai,OUTAGE,CRITICAL,243,4103,OPEN
NE001382,2026-03-19,Mumbai,LOW_SIGNAL,LOW,282,1384,CLOSED
NE001383,2026-01-07,Nagpur,PACKET_LOSS,HIGH,17,1430,RESOLVED
NE001384,2026-04-17,Bhopal,PACKET_LOSS,LOW,263,4710,RESOLVED
NE001385,2025-11-05,Thane,OUTAGE,MEDIUM,151,3918,CLOSED
NE001386,2026-08-24,Pune,LOW_SIGNAL,CRITICAL,210,1420,IN_PROGRESS
