usage_id,customer_id,usage_date,data_used_gb,voice_minutes,sms_count
U004465,C000255,2026-04-13,4.95,77,11
U004466,C000602,2026-04-13,0.72,38,54
U004467,C000218,2025-09-27,0.26,40,25
U004468,C000325,2026-01-29,4.22,278,65
U004469,C000033,2026-01-02,4.93,225,2
U004470,C000427,2026-09-19,3.13,278,75
U004471,C000318,2026-04-06,3.34,26,74
U004472,C000668,2025-09-26,0.38,22,0
U004473,C000503,2026-01-15,0.36,100,31
U004474,C000448,2026-05-13,2.85,5,64
U004475,C000966,2026-08-08,4.5,211,48
U004476,C000698,2025-11-14,1.74,229,13
U004477,C000486,2025-11-01,2.2,275,47
U004478,C000890,2026-01-27,1.56,219,82
U004479,C000838,2026-06-26,1.54,37,94
U004480,C000022,2026-08-31,1.35,75,31
U004481,C000005,2025-11-12,2.64,38,68
U004482,C000439,2026-05-16,4.36,118,11
U004483,C000138,2026-07-28,3.69,177,25
U004484,C000639,2026-06-07,0.34,75,32
U004485,C000713,2025-12-06,0.55,209,17
U004486,C000625,2025-10-08,3.84,63,47
U004487,C000905,2025-12-10,0.12,277,25
U004488,C000995,2026-05-11,1.88,181,43
U004489,C000025,2026-03-21,4.76,182,57
U004490,C000562,2026-08-16,1.66,143,30
U004491,C000741,2026-08-29,1.89,130,68
U004492,C000997,2026-07-14,2.7,164,53
U004493,C000475,2026-09-21,2.97,103,21
U004494,C000709,2025-10-28,4.69,261,60
U004495,C000816,2025-11-16,2.85,53,37
U004496,C000665,2025-09-28,0.11,96,53
U004497,C000198,2025-12-17,3.66,176,70
U004498,C000445,2026-02-10,0.32,5,93
U004499,C000216,2025-10-20,2.79,197,13
U004500,C000056,2025-11-30,2.66,99,24
U004501,C000716,2025-11-30,3.9,96,66
U004502,C000976,2026-04-21,3.52,168,87
U004503,C000461,2026-02-01,2.03,94,69
U004504,C000576,2026-09-20,1.74,300,98
U004505,C000349,2026-03-03,0.8,133,41
U004506,C000454,2026-05-13,1.07,169,0
U004507,C000675,2026-04-10,0.96,295,9
U004508,C000210,2026-05-08,0.23,86,94
U004509,C000471,2026-01-08,4.03,186,7
U004510,C000886,2026-04-16,2.72,135,25
U004511,C000552,2025-11-03,2.21,230,77
U004512,C000388,2026-08-07,1.07,31,28
U004513,C000367,2025-12-18,1.69,153,70
U004514,C000639,2026-07-26,4.68,267,26
U004515,C000820,2026-08-23,4.29,21,20
U004516,C000494,2026-08-06,4.9,87,55
U004517,C000897,2026-05-12,4.07,25,64
U004518,C000782,2025-09-24,4.2,18,92
U004519,C000837,2026-03-14,2.8,184,98
U004520,C000469,2026-07-14,2.13,244,45
U004521,C000501,2025-10-10,1.88,169,37
U004522,C000512,2025-12-21,4.5,111,16
U004523,C000539,2026-05-22,3.82,86,16
U004524,C000809,2026-01-25,3.68,228,3
U004525,C000187,2026-01-30,3.85,42,21
U004526,C000345,2026-04-14,3.08,164,29
U004527,C000445,2026-05-14,2.74,51,24
U004528,C000785,2026-03-11,1.57,47,35
U004529,C000425,2025-12-12,0.32,128,52
U004530,C000956,2026-08-10,3.42,117,63
U004531,C000405,2026-08-31,1.2,281,47
U004532,C000988,2026-04-25,0.4,271,65
U004533,C000621,2025-12-22,2.54,269,68
U004534,C000948,2026-05-31,4.96,72,49
U004535,C000568,2026-05-25,4.51,169,28
U004536,C000079,2026-02-28,1.81,58,91
U004537,C000405,2026-06-16,2.29,264,23
U004538,C000695,2026-03-02,4.42,197,3
U004539,C000233,2025-11-28,4.56,246,82
U004540,C000170,2025-10-16,2.23,299,23
U004541,C000786,2025-11-25,4.37,12,80
U004542,C000953,2025-09-28,2.84,116,77
U004543,C000701,2026-03-03,4.87,9,50
U004544,C000901,2025-12-31,1.86,247,8
U004545,C000722,2025-11-04,4.37,150,9
U004546,C000108,2025-10-25,2.65,55,27
U004547,C000707,2026-03-22,1.67,15,24
U004548,C000344,2026-04-27,0.55,2,69
U004549,C000544,2026-08-25,2.98,210,90
U004550,C000712,2026-09-04,4.07,263,64
U004551,C000025,2026-09-02,0.57,57,24
U004552,C000378,2026-01-26,4.08,51,62
U004553,C000762,2025-12-12,3.35,9,35
U004554,C000188,2025-11-29,0.83,119,9
U004555,C000240,2025-12-27,4.89,165,74
U004556,C000660,2026-07-16,2.49,58,78
U004557,C000462,2026-02-08,3.75,280,56
U004558,C000240,2026-07-12,4.81,128,13
U004559,C000496,2026-01-23,2.64,74,22
U004560,C000664,2026-09-03,3.47,64,16
U004561,C000600,2025-11-19,3.23,215,100
U004562,C000902,2025-12-27,4.87,4,77
U004563,C000874,2026-01-11,3.73,137,72
U004564,C000873,2026-04-18,2.27,300,40
U004565,C000360,2025-10-13,1.94,165,72
U004566,C000173,2026-06-14,3.91,245,36
U004567,C000965,2026-07-24,4.43,219,72
U004568,C000515,2026-03-06,4.32,287,63
U004569,C000280,2025-11-09,4.29,164,11
U004570,C000188,2025-11-05,4.78,120,95
U004571,C000625,2026-03-17,0.76,7,38
U004572,C000091,2026-08-20,4.63,226,41
U004573,C000363,2026-04-10,4.37,298,35
U004574,C000957,2026-02-14,1.42,165,28
U004575,C000627,2026-03-06,0.74,300,70
U004576,C000090,2026-01-03,2.47,214,37
U004577,C000244,2025-10-17,1.9,19,85
U004578,C000103,2026-08-25,2.26,37,63
U004579,C000599,2026-04-09,2.09,45,89
U004580,C000611,2026-04-28,1.09,112,5
U004581,C000329,2026-07-24,3.74,117,12
U004582,C000766,2026-06-15,4.46,80,40
U004583,C000593,2026-03-22,1.64,249,30
U004584,C000549,2025-11-20,4.59,53,9
U004585,C000248,2026-05-10,3.0,117,36
U004586,C000178,2026-07-30,2.92,23,63
U004587,C000216,2026-05-12,1.12,122,0
U004588,C000761,2025-10-12,1.68,118,16
U004589,C000240,2025-11-10,4.92,54,21
U004590,C000809,2026-03-16,1.54,248,0
U004591,C000578,2025-11-21,2.42,81,45
U004592,C000918,2025-09-23,1.31,242,77
U004593,C000839,2026-02-02,0.41,267,16
U004594,C000998,2026-07-27,0.49,159,6
U004595,C000095,2026-08-30,0.56,42,92
U004596,C000317,2025-12-20,2.46,211,97
U004597,C000520,2025-12-03,3.55,214,5
U004598,C000381,2026-05-12,2.45,116,55
U004599,C000287,2026-09-05,1.58,120,70
U004600,C000450,2026-02-28,2.5,19,48
U004601,C000310,2026-05-23,2.13,276,37
U004602,C000367,2026-07-13,3.14,168,6
U004603,C000305,2026-04-27,0.28,215,28
U004604,C000499,2025-10-16,0.63,207,81
U004605,C000645,2026-09-11,1.17,47,43
U004606,C000358,2026-06-11,2.23,84,89
U004607,C000439,2025-12-06,4.97,281,7
U004608,C000177,2026-08-15,1.04,9,23
U004609,C000714,2025-12-24,2.4,251,91
U004610,C000642,2026-05-16,0.3,179,98
U004611,C000848,2025-12-31,4.01,270,14
U004612,C000060,2026-04-29,1.75,59,41
U004613,C000759,2025-12-26,4.8,194,22
U004614,C000641,2026-06-25,4.64,104,47
U004615,C000199,2025-10-13,0.2,65,8
U004616,C000034,2026-07-31,3.3,168,4
U004617,C000626,2026-03-25,1.75,140,47
U004618,C000945,2025-11-16,2.3,188,53
U004619,C000405,2026-03-24,4.67,1,94
U004620,C000427,2026-07-19,1.35,213,21
U004621,C000647,2026-03-30,1.37,224,26
U004622,C000686,2026-09-14,3.86,30,4
U004623,C000451,2026-05-17,0.14,239,96
U004624,C000178,2026-03-28,0.39,199,7
U004625,C000750,2026-09-21,3.37,127,43
U004626,C000486,2026-04-20,3.65,168,57
U004627,C000742,2026-08-03,1.7,12,7
U004628,C000971,2026-04-04,1.7,179,84
U004629,C000934,2026-07-16,3.73,119,14
U004630,C000968,2026-04-29,1.41,252,13
U004631,C000226,2026-08-02,4.01,88,90
U004632,C000397,2026-09-15,4.47,261,74
U004633,C000129,2025-12-02,4.24,10,20
U004634,C000504,2026-01-30,1.89,272,28
U004635,C000680,2026-06-05,3.04,103,53
U004636,C000188,2026-09-20,3.37,174,83
U004637,C000037,2026-08-01,0.76,258,70
U004638,C000592,2026-02-26,1.2,245,41
U004639,C000045,2026-08-24,4.46,64,47
U004640,C000690,2025-10-02,2.65,18,87
U004641,C000686,2026-05-24,0.63,276,72
U004642,C000638,2025-11-11,3.59,141,71
U004643,C000485,2026-03-24,3.59,181,90
U004644,C000342,2025-10-03,3.1,152,97
U004645,C000111,2026-07-23,2.92,98,0
U004646,C000361,2026-09-21,4.83,97,38
U004647,C000414,2026-01-15,1.78,0,83
U004648,C000840,2026-07-24,4.9,177,62
U004649,C000354,2026-01-27,0.59,287,10
U004650,C000084,2026-04-12,0.82,58,40
U004651,C000596,2025-10-12,0.18,83,75
U004652,C000317,2026-06-04,2.39,74,60
U004653,C000609,2025-10-06,1.11,85,25
U004654,C000402,2026-06-13,3.23,35,34
U004655,C000491,2025-11-29,0.13,8,19
U004656,C000114,2026-01-14,4.88,141,22
U004657,C000430,2026-09-07,3.93,37,66
U004658,C000881,2025-10-12,3.31,215,36
U004659,C000002,2025-10-18,3.04,280,100
U004660,C000928,2025-11-15,0.93,195,15
U004661,C000205,2026-06-06,2.24,152,13
U004662,C000149,2026-07-18,2.9,63,61
U004663,C000924,2026-09-07,0.87,286,71
U004664,C000680,2026-02-04,4.65,51,84
U004665,C000270,2025-11-18,3.86,154,38
U004666,C000900,2026-04-15,1.83,160,93
U004667,C000721,2026-05-12,1.08,154,88
U004668,C000427,2026-05-03,0.79,233,88
U004669,C000066,2026-07-23,4.21,110,81
U004670,C000885,2026-02-26,2.29,183,47
U004671,C000064,2025-11-14,2.39,281,29
U004672,C000298,2026-05-12,0.14,231,80
U004673,C000796,2026-09-12,3.15,35,16
U004674,C000904,2026-06-05,1.89,90,58
U004675,C000417,2026-08-22,3.53,298,27
U004676,C000807,2026-04-20,4.86,252,36
U004677,C000152,2026-03-15,0.37,284,7
U004678,C000900,2026-07-29,2.48,269,99
U004679,C000373,2026-09-12,2.21,236,54
U004680,C000897,2026-01-24,0.5,188,91
U004681,C000628,2026-07-01,3.34,224,99
U004682,C000744,2025-11-25,1.03,160,58
U004683,C000057,2026-08-07,4.59,85,87
U004684,C000746,2026-06-01,3.95,175,27
U004685,C000331,2025-10-20,3.72,31,81
U004686,C000621,2026-07-07,0.64,108,12
U004687,C000433,2026-05-25,3.73,99,5
U004688,C000388,2026-01-13,2.63,89,85
U004689,C000890,2026-08-23,2.85,29,13
U004690,C000551,2026-05-01,3.84,105,14
U004691,C000963,2026-06-12,0.5,167,6
U004692,C000236,2025-10-23,3.02,197,95
U004693,C000553,2025-12-01,0.22,27,0
U004694,C000345,2026-04-01,4.82,96,8
U004695,C000716,2026-08-14,2.27,150,14
U004696,C000170,2026-07-21,0.53,113,28
U004697,C000938,2026-05-14,4.53,252,64
U004698,C000810,2026-03-22,3.07,244,81
U004699,C000598,2026-03-24,0.77,138,55
U004700,C000687,2026-05-22,2.98,186,48
U004701,C000169,2026-07-09,0.39,161,7
U004702,C000234,2026-08-17,0.53,237,35
U004703,C000176,2025-09-25,1.92,88,8
U004704,C000836,2026-01-01,2.32,54,89
U004705,C000242,2026-03-27,3.86,174,10
U004706,C000524,2026-07-20,4.77,98,89
U004707,C000095,2026-06-03,2.73,284,0
U004708,C000806,2026-03-19,1.74,20,33
U004709,C000611,2026-03-06,3.23,266,65
U004710,C000476,2026-07-15,1.15,142,67
U004711,C000669,2026-02-28,2.85,233,68
U004712,C000723,2026-09-12,4.53,126,43
U004713,C000522,2026-05-31,4.81,77,38
U004714,C000767,2026-04-21,4.66,214,15
U004715,C000208,2025-12-01,3.14,13,59
U004716,C000850,2026-08-20,3.77,48,44
U004717,C000177,2026-02-09,2.95,86,24
U004718,C000012,2026-06-12,4.68,102,79
U004719,C000764,2026-05-29,3.37,15,26
U004720,C000109,2025-11-15,4.69,108,88
U004721,C000451,2026-06-02,0.27,114,99
U004722,C000157,2026-06-27,2.61,236,52
U004723,C000466,2026-09-03,1.77,18,78
U004724,C000428,2026-04-06,0.97,267,86
U004725,C000140,2026-07-12,3.47,125,49
U004726,C000250,2025-10-05,2.17,160,6
U004727,C000838,2025-10-06,1.96,157,79
U004728,C000842,2026-07-13,2.55,125,9
U004729,C000144,2026-01-06,0.54,279,93
U004730,C000983,2026-05-13,1.22,197,67
U004731,C000636,2026-05-23,0.34,295,68
U004732,C000786,2025-12-27,2.42,112,78
U004733,C000117,2026-06-21,4.86,119,13
U004734,C000360,2026-05-06,3.55,45,27
U004735,C000968,2026-08-02,1.95,98,30
U004736,C000151,2026-02-13,0.36,242,61
U004737,C000528,2025-12-18,0.82,281,71
U004738,C000389,2026-05-08,0.69,59,59
U004739,C000676,2025-12-29,4.25,243,98
U004740,C000545,2026-01-29,2.39,288,80
U004741,C000939,2026-06-23,2.43,240,9
U004742,C000827,2026-08-24,3.21,168,82
U004743,C000516,2025-11-23,0.94,245,18
U004744,C000438,2026-05-07,3.27,146,30
U004745,C000054,2026-02-25,2.45,110,55
U004746,C000637,2026-05-27,2.03,52,80
U004747,C000823,2026-05-18,1.57,84,96
U004748,C000464,2026-04-30,1.28,248,33
U004749,C000117,2026-02-26,1.29,94,72
U004750,C000218,2025-12-18,2.06,17,55
U004751,C000310,2026-01-31,1.01,28,12
U004752,C000026,2025-12-05,2.57,287,94
U004753,C000182,2026-05-09,0.76,264,50
U004754,C000217,2025-11-15,2.72,170,66
U004755,C000754,2026-05-04,4.96,213,17
U004756,C000237,2026-03-13,1.74,44,50
U004757,C000255,2026-09-03,4.6,195,65
U004758,C000258,2026-07-27,1.11,29,69
U004759,C000256,2026-06-18,3.74,28,5
U004760,C000239,2025-11-21,4.03,75,90
U004761,C000393,2026-07-15,4.45,241,56
U004762,C000528,2026-06-19,1.85,239,100
U004763,C000448,2026-03-12,1.36,79,44
U004764,C000987,2025-10-05,2.47,212,43
U004765,C000286,2025-11-22,3.78,150,67
U004766,C000831,2025-10-27,2.53,172,23
U004767,C000504,2026-05-16,0.71,175,59
U004768,C000552,2026-04-13,4.95,185,95
U004769,C000644,2026-03-18,4.1,134,67
U004770,C000390,2026-02-15,1.83,228,97
U004771,C000441,2026-01-16,4.69,289,79
U004772,C000697,2026-02-05,3.41,272,27
U004773,C000987,2025-12-05,1.85,188,61
U004774,C000397,2025-09-23,4.33,265,77
U004775,C000604,2026-02-22,2.14,39,61
U004776,C000397,2025-11-28,3.97,24,80
U004777,C000180,2026-04-16,1.31,172,26
U004778,C000007,2025-09-29,3.17,95,96
U004779,C000111,2026-08-13,3.82,91,87
U004780,C000075,2026-06-27,1.3,119,26
U004781,C000806,2026-07-05,3.88,230,53
U004782,C000060,2026-02-10,3.37,246,8
U004783,C000073,2026-09-21,1.46,109,14
U004784,C000493,2026-06-05,1.0,174,81
U004785,C000125,2026-03-17,3.62,280,98
U004786,C000018,2026-07-10,0.87,200,81
U004787,C000027,2026-01-06,3.32,74,78
U004788,C000400,2026-04-08,2.06,71,45
U004789,C000228,2026-06-22,2.65,196,63
U004790,C000118,2026-07-15,1.06,3,9
U004791,C000347,2026-08-11,1.59,111,42
U004792,C000240,2026-06-01,1.57,25,10
U004793,C000645,2026-04-26,1.31,232,21
U004794,C000872,2026-07-10,2.08,144,32
U004795,C000019,2026-03-14,1.32,263,95
U004796,C000364,2026-09-05,3.02,59,27
U004797,C000756,2026-02-17,3.92,242,54
U004798,C000153,2025-09-24,4.78,196,7
U004799,C000689,2026-07-19,2.95,250,28
U004800,C000707,2025-12-31,0.26,129,91
U004801,C000606,2026-03-07,4.54,269,29
U004802,C000185,2026-04-06,1.08,81,35
U004803,C000450,2026-08-03,4.27,263,32
U004804,C000941,2026-08-02,1.16,269,42
U004805,C000563,2025-10-02,4.33,106,98
U004806,C000189,2026-09-05,4.1,187,50
U004807,C000555,2025-11-17,1.33,95,6
U004808,C000021,2026-04-28,0.95,59,78
U004809,C000091,2026-05-22,4.98,145,17
U004810,C000587,2026-05-01,0.2,252,84
U004811,C000078,2026-06-11,1.13,294,30
U004812,C000141,2026-03-08,3.72,108,50
U004813,C000263,2026-07-20,0.46,154,89
U004814,C000637,2026-08-16,2.06,44,4
U004815,C000701,2026-07-19,0.18,137,86
U004816,C000714,2026-09-09,2.6,76,61
U004817,C000372,2026-04-03,4.22,173,72
U004818,C000008,2025-10-21,3.37,16,85
U004819,C000334,2026-03-09,1.66,252,12
U004820,C000358,2026-07-02,3.93,212,29
U004821,C000538,2026-09-10,0.92,281,23
U004822,C000846,2025-12-14,3.12,36,39
U004823,C000356,2026-04-11,0.86,194,74
U004824,C000793,2026-05-13,3.47,145,57
U004825,C000021,2026-03-17,2.71,273,94
U004826,C000125,2026-08-20,4.73,250,15
U004827,C000587,2026-01-08,4.65,45,87
U004828,C000384,2026-08-10,4.85,207,15
U004829,C000373,2026-05-04,2.5,97,0
U004830,C000890,2025-11-16,1.89,235,74
U004831,C000789,2025-12-22,4.26,184,24
U004832,C000623,2025-09-30,4.61,187,87
U004833,C000962,2025-12-05,4.33,176,15
U004834,C000748,2026-05-18,1.29,82,99
U004835,C000158,2026-01-27,0.14,15,2
U004836,C000827,2025-11-11,2.99,29,0
U004837,C000338,2026-05-08,3.51,227,79
U004838,C000767,2026-08-31,0.8,199,26
U004839,C000518,2026-06-25,1.52,132,56
U004840,C000675,2025-10-11,1.99,52,51
U004841,C000302,2026-04-18,3.79,66,83
U004842,C000837,2026-06-14,1.93,299,4
U004843,C000571,2026-03-20,4.97,184,100
U004844,C000880,2026-08-30,1.01,218,33
U004845,C000016,2026-01-29,2.66,197,53
U004846,C000508,2026-09-10,4.36,121,41
U004847,C000045,2026-01-23,2.45,266,77
U004848,C000812,2026-04-18,4.51,74,22
U004849,C000674,2026-05-16,4.26,84,48
U004850,C000961,2026-02-15,4.55,271,13
U004851,C000106,2026-07-26,4.58,287,30
U004852,C000208,2026-09-15,4.1,273,1
U004853,C000787,2026-02-08,2.12,11,81
U004854,C000873,2026-04-04,0.46,190,28
U004855,C000539,2026-08-04,2.05,202,72
U004856,C000371,2026-06-14,1.92,144,8
U004857,C000957,2026-01-21,3.39,296,96
U004858,C000958,2025-12-19,3.14,90,2
U004859,C000037,2026-07-07,2.25,241,14
U004860,C000767,2026-07-12,3.43,32,34
U004861,C000590,2026-05-06,1.35,199,73
U004862,C000310,2026-09-06,1.24,119,45
U004863,C000900,2025-09-28,4.6,7,49
U004864,C000876,2026-04-16,1.66,170,97
U004865,C000569,2026-09-19,1.53,263,48
U004866,C000686,2026-09-04,1.14,49,75
U004867,C000329,2026-03-12,4.6,216,55
U004868,C000415,2025-09-30,2.88,116,43
U004869,C000455,2026-03-13,1.68,251,8
U004870,C000002,2026-08-17,4.3,78,48
U004871,C000991,2026-09-01,2.65,58,86
U004872,C000929,2026-03-29,0.17,243,71
U004873,C000263,2026-08-05,2.21,101,7
U004874,C000422,2026-06-01,1.59,207,27
U004875,C000818,2025-10-04,2.35,113,21
U004876,C000019,2026-08-14,1.21,218,94
U004877,C000048,2026-03-14,4.45,248,33
U004878,C000032,2026-03-24,3.63,35,70
U004879,C000515,2026-08-23,3.3,28,8
U004880,C000543,2026-02-24,0.7,59,36
U004881,C000089,2025-12-23,1.28,125,33
U004882,C000043,2025-11-14,3.95,221,50
U004883,C000854,2026-04-21,0.44,55,70
U004884,C000476,2026-06-02,0.97,103,12
U004885,C000251,2025-10-03,1.52,256,76
U004886,C000408,2026-04-22,4.08,277,96
U004887,C000645,2026-07-16,1.56,124,46
U004888,C000872,2025-11-19,2.24,75,25
U004889,C000232,2026-01-30,1.09,24,56
U004890,C000776,2026-08-26,0.89,105,53
U004891,C000083,2026-02-11,4.53,76,4
U004892,C000703,2026-01-30,1.29,203,20
U004893,C000188,2026-04-20,0.94,158,11
U004894,C000653,2026-08-23,0.86,236,94
U004895,C000091,2025-10-07,4.24,272,2
U004896,C000440,2026-02-12,2.81,137,82
U004897,C000254,2026-06-11,4.96,151,88
U004898,C000764,2026-05-09,4.26,300,100
U004899,C000077,2026-03-01,4.08,57,84
U004900,C000201,2026-04-29,4.28,112,49
U004901,C000686,2026-05-07,1.87,210,19
U004902,C000988,2026-05-30,0.64,244,74
U004903,C000988,2025-12-31,2.51,289,48
U004904,C000570,2026-05-22,1.43,246,71
U004905,C000940,2026-05-09,3.35,254,24
U004906,C000671,2026-03-13,4.72,189,54
U004907,C000293,2025-11-09,4.99,225,18
U004908,C000140,2026-08-30,4.39,225,68
U004909,C000329,2026-02-08,4.58,213,96
U004910,C000932,2026-09-10,3.97,136,19
U004911,C000841,2026-06-15,1.89,243,80
U004912,C000357,2026-02-04,2.5,239,65
U004913,C000683,2025-10-16,4.61,262,58
U004914,C000851,2026-06-19,1.49,259,82
U004915,C000486,2025-12-01,1.63,3,27
U004916,C000596,2025-11-13,0.71,267,26
U004917,C000642,2026-06-22,3.99,266,97
U004918,C000725,2026-09-04,1.87,92,66
U004919,C000905,2026-07-23,3.18,12,1
U004920,C000105,2026-02-26,1.05,98,34
U004921,C000960,2026-07-29,3.98,182,41
U004922,C000192,2026-02-06,0.67,246,17
U004923,C000987,2026-07-01,1.22,203,27
U004924,C000284,2026-07-19,4.09,37,98
U004925,C000703,2025-10-11,4.9,259,97
U004926,C000499,2026-07-16,4.39,293,27
U004927,C000773,2026-02-10,4.14,241,92
U004928,C000450,2026-02-09,3.61,24,69
U004929,C000076,2026-06-01,2.04,20,56
U004930,C000837,2026-03-25,2.22,300,82
U004931,C000501,2025-11-10,4.21,63,71
U004932,C000652,2026-01-19,3.82,226,80
U004933,C000522,2026-01-21,1.2,186,73
U004934,C000545,2026-06-01,3.71,65,45
U004935,C000671,2025-11-22,3.79,101,41
U004936,C000202,2025-09-28,2.64,76,21
U004937,C000220,2026-08-08,3.85,113,50
U004938,C000874,2026-08-21,4.9,131,87
U004939,C000648,2026-05-14,3.19,52,29
U004940,C000767,2026-06-15,3.0,154,72
U004941,C000041,2025-09-23,3.58,9,62
U004942,C000184,2025-10-11,1.07,83,18
U004943,C000329,2025-12-13,4.26,151,13
U004944,C000345,2026-02-17,1.33,41,33
U004945,C000722,2026-08-09,2.65,218,22
U004946,C000008,2026-06-28,1.36,115,15
U004947,C000795,2026-02-26,2.59,203,68
U004948,C000352,2026-01-22,2.61,231,62
U004949,C000161,2025-11-08,2.1,31,85
U004950,C000194,2025-12-11,1.69,193,22
U004951,C000010,2026-08-15,3.3,260,2
U004952,C000508,2026-05-09,4.9,149,40
U004953,C000384,2026-09-15,4.64,96,87
U004954,C000206,2026-06-08,1.05,264,9
U004955,C000480,2026-08-10,2.5,141,90
U004956,C000990,2026-01-19,1.58,246,3
U004957,C000726,2025-10-29,1.74,158,41
U004958,C000996,2026-01-17,4.32,59,18
U004959,C000059,2026-09-01,1.55,172,61
U004960,C000548,2026-01-04,1.67,183,85
U004961,C000070,2026-02-10,0.15,174,88
U004962,C000213,2026-08-24,1.39,23,43
U004963,C000264,2026-02-17,0.49,9,60
U004964,C000870,2026-01-19,4.2,286,83
U004965,C000628,2026-02-09,3.77,140,60
U004966,C000011,2026-09-21,1.03,135,22
U004967,C000003,2026-04-09,4.55,236,51
U004968,C000050,2026-06-30,3.07,75,97
U004969,C000542,2026-07-11,1.34,64,67
U004970,C000359,2026-01-05,3.8,210,94
U004971,C000097,2025-11-01,1.53,205,36
U004972,C000810,2026-08-17,2.43,253,60
U004973,C000450,2026-02-07,4.12,133,61
U004974,C000971,2026-03-26,2.38,116,77
U004975,C000453,2025-12-20,3.31,124,95
U004976,C000869,2026-05-22,3.5,102,78
U004977,C000577,2025-11-28,2.43,276,20
U004978,C000020,2026-07-07,2.46,114,22
U004979,C000758,2026-02-18,0.78,270,56
U004980,C000915,2025-10-21,2.99,10,19
U004981,C000179,2025-11-28,0.35,95,58
U004982,C000268,2026-06-23,3.93,150,53
U004983,C000453,2026-01-06,4.37,244,62
U004984,C000905,2026-03-30,4.61,273,55
U004985,C000848,2025-12-24,3.43,227,75
U004986,C000188,2025-12-20,3.14,185,67
U004987,C000287,2026-01-23,4.35,51,35
U004988,C000971,2026-06-22,3.29,76,67
U004989,C000626,2026-05-19,2.7,161,74
U004990,C000788,2026-07-08,0.32,275,24
U004991,C000073,2025-11-05,2.02,277,32
U004992,C000896,2025-11-23,1.57,214,69
U004993,C000890,2026-02-25,1.03,70,53
U004994,C000574,2025-11-02,2.98,97,100
U004995,C000839,2025-12-27,1.44,117,41
U004996,C000200,2026-06-10,2.87,186,100
U004997,C000571,2026-02-08,4.68,171,57
U004998,C000660,2026-04-29,4.91,220,16
U004999,C000230,2026-03-25,2.77,107,28
U005000,C000955,2026-07-22,3.77,275,52
U005001,C000983,2026-05-08,4.23,113,59
U005002,C000990,2026-09-03,3.94,121,67
U005003,C000363,2026-03-15,0.3,27,87
U005004,C000275,2026-07-30,3.62,188,18
U005005,C000323,2026-02-03,4.23,197,52
U005006,C000884,2026-07-31,3.03,140,17
U005007,C000638,2026-06-03,4.39,39,31
U005008,C000022,2026-01-27,0.66,113,100
U005009,C000180,2025-10-29,1.79,62,94
U005010,C000241,2026-01-07,4.04,48,65
U005011,C000716,2026-05-25,0.13,207,52
U005012,C000590,2025-11-17,2.61,85,67
U005013,C000588,2026-04-14,3.3,36,72
U005014,C000205,2025-12-25,2.07,115,47
U005015,C000874,2025-09-26,1.24,116,9
U005016,C000278,2026-09-19,0.34,51,0
U005017,C000140,2026-09-22,4.68,143,64
U005018,C000537,2026-09-11,1.48,238,68
U005019,C000588,2026-01-05,1.05,200,90
U005020,C000813,2025-11-30,0.83,84,25
U005021,C000299,2026-02-25,3.5,298,45
U005022,C000038,2026-07-17,0.4,115,21
U005023,C000140,2025-12-10,2.78,224,72
U005024,C000916,2026-09-17,1.64,18,54
U005025,C000308,2026-06-29,0.31,220,100
U005026,C000649,2026-05-14,1.31,7,46
U005027,C000724,2026-01-15,1.49,85,12
U005028,C000420,2026-06-02,3.26,242,24
